Award Date,Transaction,Award ID,DUNS,Recipient,Recipient City,Recipient State,Recipient CD,Recipient Country,Pop State,Pop CD,Pop Country,Award Amount ($),Award Type,Awarding Agency,Awarding Bureau,CFDA Code,CFDA Title,Fiscal Year,Role
2014-09-12,FAC31CF4-D4E7-A610-F6B0-003DC88B3B38,R01CA182514,9214214,Stanford University,STANFORD,CA,18,USA,CA,31,USA,524975.0,Grants,Department of Health and Human Services,National Institutes of Health,93.395,Cancer Treatment Research,2014,Prime
2014-09-12,19A117E8-17DE-10C2-506D-6ACF5C19E1A1,R21CA180107,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,157631.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2014-09-12,5D3C999A-9651-6006-8203-B470BC014109,P200A090231,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,5595.0,Grants,Department of Education,Department of Education,84.2,Graduate Assistance in Areas of National Need,2014,Prime
2014-09-12,2207ECAD-4697-4354-ACF6-6EAE5917026C,WFUHS4101M/SR-03,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,506082.0,Others,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Sub
2014-09-12,4BE034F6-24FF-0B3C-AA82-91E43CBB12EA,W81XWH1410398,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,416608.0,Grants,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Prime
2014-09-12,36B16335-4290-43CD-A138-93ABD1DDC53E,WFUHS4101M/SR-01,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,506658.0,Others,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Sub
2014-09-12,53E4AA6D-80CB-656C-BF70-2468A17683B7,13-C-AJFE-SU-2,9214214,Stanford University,STANFORD,CA,14,USA,CA,14,USA,200000.0,Grants,Department of Transportation,Federal Aviation Administration,20.109,Air Transportation Centers of Excellence,2014,Prime
2014-09-12,2784AC80-5D70-93FE-BA16-D10FD1357DBA,13-C-AJFE-WSU-3,9214214,Stanford University,STANFORD,CA,14,USA,CA,14,USA,400000.0,Grants,Department of Transportation,Federal Aviation Administration,20.109,Air Transportation Centers of Excellence,2014,Prime
2014-09-12,387CEDA5-655F-FCC0-9298-4E23C0CB06D3,R21CA185725,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,204342.0,Grants,Department of Health and Human Services,National Institutes of Health,93.39299999999999,Cancer Cause and Prevention Research,2014,Prime
2014-09-12,22050E48-3EA4-49FF-16E4-861D306FAC47,K12EY017269,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,808085.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2014-09-12,8685D5B7-06A1-E30F-7F3D-0443F8B45276,R01GM111990,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,294084.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-09-12,FDA76E9A-32EA-B899-95F5-510E5184A0F9,13-C-AJFE-SU-3,9214214,Stanford University,STANFORD,CA,14,USA,CA,14,USA,90000.0,Grants,Department of Transportation,Federal Aviation Administration,20.109,Air Transportation Centers of Excellence,2014,Prime
2014-09-12,09772124-5BFC-0EEE-AEF1-452962ADCE5C,DP5OD019893,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-12,F968E1E7-E93C-417F-EB6F-118CC8C774E7,13-C-AJFE-SU-4,9214214,Stanford University,STANFORD,CA,14,USA,CA,14,USA,90000.0,Grants,Department of Transportation,Federal Aviation Administration,20.109,Air Transportation Centers of Excellence,2014,Prime
2014-09-15,E484FA8A-F210-8FAE-C355-D3EEED9DC8A4,1462189,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,13,USA,456746.0,Grants,National Science Foundation,National Science Foundation,47.07,Computer and Information Science and Engineering,2014,Prime
2014-09-15,22DCF5ED-8A73-5EB9-25B6-EF8653413793,FA95501110318,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,74893.0,Grants,Department of Defense,Department of Defense,12.8,Air Force Defense Research Sciences Program,2014,Prime
2014-09-15,CD6AF88E-14C9-5D2A-E26A-363EC062C8B3,NNX14AQ37G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,74824.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-09-15,E1FA550B-0714-0563-E0FA-C3BFD409A7C6,R37DE014193,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,368002.0,Grants,Department of Health and Human Services,National Institutes of Health,93.12100000000001,Oral Diseases and Disorders Research,2014,Prime
2014-09-15,3A47AA11-D5BC-4D66-606D-BA35E7C2E8C3,1440343,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,650775.0,Grants,National Science Foundation,National Science Foundation,47.049,Mathematical and Physical Sciences,2014,Prime
2014-09-15,39A9F045-7C86-0B74-B54A-50B53EEC51CB,F31AG049564,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,37627.0,Grants,Department of Health and Human Services,National Institutes of Health,93.866,Aging Research,2014,Prime
2014-09-15,757E5C11-A784-FA93-D062-8A66FBD005B2,R01EY017992,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,393225.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2014-09-15,5A1E616A-B3A8-54E8-5F55-A35274B28C2A,R01GM111111,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,291938.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-09-15,6536FD46-6EFD-1525-23F3-5C9377911175,1219188,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,456746.0,Grants,National Science Foundation,National Science Foundation,47.07,Computer and Information Science and Engineering,2014,Prime
2014-09-15,F66DEAB5-A470-3006-39DB-CCF34708A280,1409847,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,145460.0,Grants,National Science Foundation,National Science Foundation,47.07,Computer and Information Science and Engineering,2014,Prime
2014-09-15,62BE1E32-B1EA-E6D1-0371-B09E6FA1991C,DP2HD084069,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,2407500.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-09-15,5AE66EEF-DEB2-439F-65E7-6B1773DB6B2D,F32DK104647,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,63446.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-15,B189B1FB-88E9-7DBA-1BE5-F9D4B709AFA9,R21CA190021,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,179224.0,Grants,Department of Health and Human Services,National Institutes of Health,93.39299999999999,Cancer Cause and Prevention Research,2014,Prime
2014-09-16,01EAF67E-7E8B-801C-69B9-4D14191A2B36,1239148,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,35188.0,Grants,National Science Foundation,National Science Foundation,47.074,Biological Sciences,2014,Prime
2014-09-16,24AB30D9-019F-3F52-8F51-64E6B4190AB3,R01GM063702,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,356997.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
2014-09-16,6B8E4FE4-2A95-B8FC-6D64-5998EF566130,K08DK096048,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,143446.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-16,EF2E3B62-2339-CE88-C9F3-E85EA59B4BD1,U01CA188383,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,622359.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2014-09-16,B1112ECC-BD79-BBC2-D3A9-326F9CD96D01,DP5OD017887,9214214,Stanford University,STANFORD,CA,18,USA,CA,12,USA,1.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-16,5E38DC05-2361-47BB-4A18-EE3B88BBC804,R01DK101674,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,727558.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-16,D0C15665-2D0A-2F65-6648-0B48C00455D6,DP5OD017887,9214214,Stanford University,STANFORD,CA,18,USA,CA,12,USA,333154.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-16,718E02F2-ACF3-AA8E-C5D5-D5FD9683DD56,AIDOAAA1400072,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,09,USA,148500.0,Grants,U.S. Agency for International Development,U.S. Agency for International Development,98.001,USAID Foreign Assistance for Programs Overseas,2014,Prime
2014-09-16,0D3625E0-DA1B-C1F3-CFA6-1E8971E2A20D,NNX14AB69A,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,100000.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-09-16,80E291AC-9648-E867-C8D8-D5C64A82B566,1050669,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,85251.0,Grants,National Science Foundation,National Science Foundation,47.078,Polar Programs,2014,Prime
2014-09-17,E5907AD4-9EE2-300E-FF2A-BB8211D0EDFD,NNX14AR86G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,87315.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-09-17,658E8636-DDD3-292F-E388-89213626D5BA,R56ES023591,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,321959.0,Grants,Department of Health and Human Services,National Institutes of Health,93.113,Environmental Health,2014,Prime
2014-09-17,364BA46A-DB17-26C6-D6F6-6C9741E1F77D,R33MH096779,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,3658.0,Grants,Department of Health and Human Services,National Institutes of Health,93.242,Mental Health Research Grants,2014,Prime
2014-09-17,495582D1-1903-F50C-A947-BA33C4894F87,U54CA151459,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,2374791.0,Grants,Department of Health and Human Services,National Institutes of Health,93.397,Cancer Centers Support Grants,2014,Prime
2014-09-17,3A7DEAD0-0103-AD01-2887-962A06184A49,P13AC01010,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,47.0,Grants,Department of the Interior ,National Park Service.,15.945,Cooperative Research and Training Programs – Resources of the National Park System,2014,Prime
2014-09-17,6422BA75-7F75-E9E7-428F-5E49BDA943B6,K24DK076808,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,167966.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-17,308254D2-DA11-9CFF-FD3F-A2443ECB2D93,P14AC01785,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,50000.0,Grants,Department of the Interior ,National Park Service.,15.945,Cooperative Research and Training Programs – Resources of the National Park System,2014,Prime
2014-09-17,2BB172BB-F24A-7AE9-28CD-982D05D13075,U01EB017140,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,1291143.0,Grants,Department of Health and Human Services,National Institutes of Health,93.286,Discovery and Applied Research for Technological Innovations to Improve Human Health,2014,Prime
2014-09-17,49E2A607-5E46-AEEF-C6CA-B4B42E75FF9F,U01HG007611,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,80250.0,Grants,Department of Health and Human Services,National Institutes of Health,93.39399999999999,Cancer Detection and Diagnosis Research,2014,Prime
2014-09-17,CAB9D6D5-165B-BF2E-ECD6-374D0E34B4C4,F32HD062185,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,4584.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-09-18,C0AA0E95-EE67-3134-C8ED-54438539205C,K24DK092336,9214214,Stanford University,STANFORD,CA,18,USA,MN,01,USA,125197.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-18,EA7087E3-23BF-8A1A-8D65-2ADC1CD4C537,R21CA190072,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,218296.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2014-09-18,A341FA82-04C7-078F-3600-CE9DD643285C,UH3TR000487,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,595364.0,Grants,Department of Health and Human Services,National Institutes of Health,93.35,National Center for Advancing Translational Sciences,2014,Prime
2014-09-18,90C78E8B-9107-FD10-AA5D-FAE3A76331F0,R01AG048814,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,324071.0,Grants,Department of Health and Human Services,National Institutes of Health,93.866,Aging Research,2014,Prime
2014-09-18,EE50EA2E-1CD8-EA4F-F173-5D8B3B2B225B,UH3TR000487,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,234527.0,Grants,Department of Health and Human Services,National Institutes of Health,93.35,National Center for Advancing Translational Sciences,2014,Prime
2014-09-18,B2230321-E9A9-D09A-6617-3EF9CA8BCF45,DP2AI117984,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,2302310.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-18,5254D1CA-6CE3-F094-C2F5-40C2B56107AA,R21DA039578,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,226312.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-18,8CF95103-B560-9422-4EAC-F638F3825834,K08NS075144,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,121068.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-18,BE417309-0047-09D2-156B-02179E7AEA8D,1140031,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,149096.0,Grants,National Science Foundation,National Science Foundation,47.049,Mathematical and Physical Sciences,2014,Prime
2014-09-18,3DDB34CA-61A7-FEA8-F526-1E109B7DD679,F32NS087893,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,55094.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-18,44F4AD20-774F-D6F1-179D-E0609AE607F5,R24HD083298,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,250000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-09-18,D5DCD445-B98E-0B7D-4F81-7CF4C913DDA8,AE000101,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,795491.0,Grants,Department of Health and Human Services,Immediate Office of the Secretary of Health and Human Services,93.23899999999999,Policy Research and Evaluation Grants,2014,Prime
2014-09-18,32FAF02B-567D-1368-0DD2-C6F732826780,NNX14AQ88G,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,94993.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-09-18,22BABF8F-062F-83E5-4389-CF0BE623E8C4,P30AG017253,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,134960.0,Grants,Department of Health and Human Services,National Institutes of Health,93.866,Aging Research,2014,Prime
2014-09-18,8246A006-6D6A-4515-7FC7-DA2EE8F87C8E,R21HD078385,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,241446.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-09-18,770601A3-2C4B-E063-EBB0-DAC65C279786,0836409,9214214,Stanford University,PALO ALTO,CA,18,USA,CA,18,USA,36439.0,Grants,National Science Foundation,National Science Foundation,47.075,"Social, Behavioral, and Economic Sciences",2014,Prime
2014-09-18,C1C37EC9-FBDE-FBE9-F227-8B18CA51042C,R03AR066356,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,83322.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-19,191E223C-4F6C-0046-9842-70337C68AAB7,K99NS089780,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,90000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-19,83707BE2-EEBD-819A-59F6-1684978554F8,K01AR066878,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,126252.0,Grants,Department of Health and Human Services,National Institutes of Health,93.846,"Arthritis, Musculoskeletal and Skin Diseases Research",2014,Prime
2014-09-19,EB501441-6A93-FC6A-27DF-279A5673FDAE,R01DK034238,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,544027.0,Grants,Department of Health and Human Services,National Institutes of Health,93.84700000000001,"Diabetes, Digestive, and Kidney Diseases Extramural Research",2014,Prime
2014-09-19,C144F6A7-2CB2-7D37-E7AE-150F92D53AB4,G14AC00390,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,20000.0,Grants,Department of the Interior ,Geological Survey,15.808,U.S. Geological Survey_ Research and Data Collection,2014,Prime
2014-09-19,5F444999-5CA6-E8C4-70E5-6BB140B599E1,P30AG012839,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,815837.0,Grants,Department of Health and Human Services,National Institutes of Health,93.866,Aging Research,2014,Prime
2014-09-19,40BA99E2-7F0D-4261-14C9-78689C093DD6,DP1LM012179,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,785599.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-19,EA398C58-7F31-7989-D5B5-D77D87227F8E,R21HL127900,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,200759.0,Grants,Department of Health and Human Services,National Institutes of Health,93.838,Lung Diseases Research,2014,Prime
2014-09-19,649DD1A5-E98E-9323-7C7D-353015F813AF,NNX14AR94G,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,98837.0,Grants,National Aeronautics and Space Administration,National Aeronautics and Space Administration,43.001000000000005,Science,2014,Prime
2014-09-19,1A290B3E-05DB-CB15-FFC3-8579F686B173,R56AG048316,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,155994.0,Grants,Department of Health and Human Services,National Institutes of Health,93.866,Aging Research,2014,Prime
2014-09-20,E67CD16A-D0FE-F9CA-8BA8-C05A146A87B7,N002441110009,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,134966.0,Grants,Department of Defense,Department of Defense,12.3,Basic and Applied Scientific Research,2014,Prime
2014-09-21,A244013F-D91F-A27C-8A5A-8A34CE8EC882,W81XWH1410496,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,999724.0,Grants,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Prime
2014-09-21,7A97ED3A-16B4-5D1F-BC31-4FA2C1E33F7F,R01HG007834,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,300000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17200000000001,Human Genome Research,2014,Prime
2014-09-21,43A71C93-60A2-E42E-FCA6-2C252932F4CA,R25HG007152,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,300000.0,Grants,Department of Health and Human Services,National Institutes of Health,93.17200000000001,Human Genome Research,2014,Prime
2014-09-22,6A113013-4CB7-E2D5-E4F7-EFE37DB499FE,W81XWH1410490,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,602548.0,Grants,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Prime
2014-09-22,9F35B332-356D-2955-F134-C0A2BC9357A5,P022A140058,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,264629.0,Grants,Department of Education,Department of Education,84.022,Overseas Programs - Doctoral Dissertation Research Abroad,2014,Prime
2014-09-22,B3285C2D-72D3-0FD6-6EB0-E2FCDE23C6C1,FA95501210411,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,330000.0,Grants,Department of Defense,Department of Defense,12.91,Research and Technology Development,2014,Prime
2014-09-22,2C888B6E-3741-D8A7-9E6E-7419DACA5DB6,90CB0200,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,1059951.0,Grants,Department of Health and Human Services,Administration for Children and Families,93.551,Abandoned Infants,2014,Prime
2014-09-22,624800BC-2F5A-9CCB-A8F6-919E5BED726D,DEFG0207ER64390,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,30.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-22,D0533566-10E9-42DA-FFAA-B235CA57A027,DEFG0204ER54750,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,09,USA,1810.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-22,77388196-3489-B2C4-50C1-A432C19612BC,DEFG0208ER15992,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,2573.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-22,22CDD825-2143-8DA9-E367-6173471FAA30,20126800420018.3,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,740144.0,Grants,Department of Agriculture,"Cooperative State Research, Education, and Extension Service",10.31,Agriculture and Food Research Initiative (AFRI) ,2014,Prime
2014-09-22,40C2EC69-78D7-169D-023D-C07A817401C4,R01NS087159,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,374921.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-22,113CA55F-77F2-0DFF-4CB1-5C00F465FB2B,R01HD084215,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,589286.0,Grants,Department of Health and Human Services,National Institutes of Health,93.865,Child Health and Human Development Extramural Research,2014,Prime
2014-09-22,F2FCF2DA-0B11-19DB-9EF0-C28FD84546E9,DP5OD019822,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,401250.0,Grants,Department of Health and Human Services,National Institutes of Health,93.31,Trans-NIH Research Support,2014,Prime
2014-09-22,82028438-5F28-999F-1EDE-4C3E8C17D998,DP2CA195761,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,2353750.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2014-09-22,D65AA68D-9C9F-E7AA-B8CE-B1EA051959BA,DESC0001041,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,00,USA,1109.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-22,074BB61C-08A7-26FE-2DDB-275EB9E13365,W81XWH1410517,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,1499240.0,Grants,Department of Defense,Department of Defense,12.42,Military Medical Research and Development,2014,Prime
2014-09-22,D3E9FC0C-526D-D6F6-017F-B32C9660C544,DP2CA195768,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,2353750.0,Grants,Department of Health and Human Services,National Institutes of Health,93.396,Cancer Biology Research,2014,Prime
2014-09-22,48EEDBCF-1E1F-A445-5DC9-DF2F00AFD1F5,DEFG0208ER25849,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,09,USA,10908.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-22,7B011E82-C455-D7BE-3445-6F897412448C,R01NS089533,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,282546.0,Grants,Department of Health and Human Services,National Institutes of Health,93.853,Extramural Research Programs in the Neurosciences and Neurological Disorders,2014,Prime
2014-09-22,285B3F15-9467-3F80-1086-14C130569A55,DEFG0209ER16008,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,4988.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-22,684518A2-E69E-E13C-60B6-29085ADC6240,DEFG0207ER64505,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,146.0,Grants,Department of Energy,Department of Energy,81.04899999999999,Office of Science Financial Assistance Program,2014,Prime
2014-09-23,02C057B1-8CE1-130C-CEBA-FEF7EEAC6772,P170B110007,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,84114.0,Grants,Department of Education,Department of Education,84.17,Javits Fellowships,2014,Prime
2014-09-23,8DF35724-42DF-85AF-CE62-36CD6343813F,HDTRA11210053,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,100000.0,Grants,Department of Defense,Department of Defense,12.350999999999999,Basic  Scientific Research - Combating Weapons of Mass Destruction ,2014,Prime
2014-09-23,A46CBEE3-410C-91B6-7B0A-7F6A88012207,R01LM012180,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,399425.0,Grants,Department of Health and Human Services,National Institutes of Health,93.87899999999999,Medical Library Assistance,2014,Prime
2014-09-23,BAFB0E2A-A87C-981C-A9FC-8ED131049BBA,P170B100007,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,28038.0,Grants,Department of Education,Department of Education,84.17,Javits Fellowships,2014,Prime
2014-09-23,86300CC5-EA91-4638-D414-299B02CA64C5,R01EY012810,124726725,UC Berkeley,BERKELEY,CA,9,USA,CA,13,USA,368825.0,Grants,Department of Health and Human Services,National Institutes of Health,93.867,Vision Research,2014,Prime
2014-09-23,5F040A84-4685-4C54-071A-DF2AFF21C730,P13AC01251,124726725,UC Berkeley,BERKELEY,CA,13,USA,CA,13,USA,25000.0,Grants,Department of the Interior ,National Park Service.,15.945,Cooperative Research and Training Programs – Resources of the National Park System,2014,Prime
2014-09-23,A1C73205-77BD-CF38-431C-1CC71971E666,P50CA114747,9214214,Stanford University,STANFORD,CA,18,USA,CA,14,USA,1926940.0,Grants,Department of Health and Human Services,National Institutes of Health,93.397,Cancer Centers Support Grants,2014,Prime
2014-09-23,523D960E-2B70-1BF8-E4EB-B2B5EBE7B78D,83539001,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,80000.0,Grants,Environmental Protection Agency,Environmental Protection Agency,66.03399999999999,"Surveys, Studies, Research, Investigations, Demonstrations, and Special Purpose Activities Relating to the Clean Air Act",2014,Prime
2014-09-23,3DAB9A00-9181-29FA-8EE8-166B74A7A436,R01GM110482,9214214,Stanford University,STANFORD,CA,18,USA,CA,18,USA,322185.0,Grants,Department of Health and Human Services,National Institutes of Health,93.859,Biomedical Research and Research Training,2014,Prime
